linear_speed, angular_speed
0.00021205366480925682, 0.0030091565731127424
0.0003629719714721414, 0.005146969915574627
0.0006154551907711862, 0.008721779762340003
0.0008004897664359748, 0.011332507923176001
0.0010063861146171285, 0.014253199204254736
0.0008177802405904822, 0.011490729317263486
0.001027328578362127, 0.014440623026147424
0.0012256239579720711, 0.017224627053323047
0.0012172998133986618, 0.01706674674821939
0.0009261558043851604, 0.012872163862406411
0.0008575983270789621, 0.011804530458345038
0.000713581914355916, 0.00967602316296551
0.0005964178516845944, 0.007931250829135712
0.002104535190197634, 0.029245306971247685
0.0016891010882522826, 0.02338686183033013
0.00026820380992747487, 0.003150937555383553
7.868160126301771e-06, -0.0009544819296790699
0.0015091176618441894, 0.02043833964790126
0.0006021067176288444, 0.0076079939694662065
0.0016789966406260855, 0.022789237840260976
0.0004105256899462015, 0.00479874760482992
0.002410020665824368, 0.03301935228136612
0.0003232056806228181, -0.005704234369385695
0.0005831416096712381, 0.0069178618306021036
0.00043085520651602163, 0.004710328691244579
0.0013135141487721574, -0.020080285143497932
0.00114440098177487, -0.016307775950640462
0.0008960136685713848, -0.01278941880564171
0.0009223073321547094, -0.013107016419503582
0.003449095579427251, -0.04888289446384943
0.0026601791875232837, -0.037783644085869546
0.0027740542223752577, -0.0392689384944079
0.002842164090140162, -0.040077752552177735
0.002618385663933523, -0.03672635902459414
0.0021544185196116458, -0.029938237763898642
0.0037556099293544645, -0.05241747120449534
0.002166154265439432, -0.0297785925192404
0.0013163900776632883, -0.017444888627523997
0.002670737639946458, -0.036380283780400514
0.0006871098222984904, -0.008146762496700254
0.0002651636433427567, 0.005625276230768818
0.0011338307007666348, -0.014001168695543204
0.000952563260813932, 0.01559774673897354
0.00030296402832388845, -0.004269587723920906
0.0014161850090871763, 0.02007450887840851
0.0002941164027752697, 0.004278328775252003
0.0015062325084561025, 0.021396633012148322
0.0004621055017998465, 0.006614498965500459
0.0012861544639366236, 0.0181954022523004
0.00014178842470679301, 0.0019448412544840754
0.000981050155318789, 0.01371995601784175
0.0002451358354939844, -0.0036888669325466357
0.0003923042264213435, -0.005895835910387302
0.00017531637480174114, -0.0024986071088541183
0.0009100923423818438, -0.01291977971989219
0.00035172028355283966, -0.005039206613311507
0.0010640150805459759, -0.015093099647952218
0.001058683642425267, -0.015023334096702886
0.0005787060426048207, -0.008179568510670842
0.0010589080207363047, -0.014903085204266897
0.0008017203208331025, -0.0112194557232762
0.000868413101087246, -0.012092581227366336
0.00031777972147804606, -0.004221321502130791
0.00030810198574633197, -0.0039876389360280675
0.0004399916673425214, -0.005797621683670499
0.0002921711168233442, 0.004619167392777598
5.644926682137328e-05, 0.0013525012032702532
3.9016503996652464e-05, 0.0005569711913806819
0.0006553196355221823, 0.009296870148861493
0.00022530771128809142, 0.0032340354607347734
0.00029882091664867557, 0.004244412271344624
0.00040319836007575666, 0.005704438223806718
0.0003048494579369146, 0.00429464878140139
0.0004913670734482225, 0.006911474867939082
0.00029029625801063884, 0.004045594194968065
3.1274346104080345e-05, -0.0005524391484041202
0.00021063632263565072, 0.0028293168894513413
3.6586779567100263e-05, -0.0006856290101979977
0.00040404494694119337, -0.005923867097600591
0.0001949296448173885, -0.0027924401031127885
0.00024360028465104672, -0.003471079109833906
2.100135396839005e-05, 0.00029177045281407053
0.0008741549143608801, -0.012373278151534807
0.00028987404423588516, -0.004126697990294568
0.00017611460029721762, -0.002465838754698352
0.001064708569401468, -0.015026361903654112
0.0002467079937659006, -0.0034517212264601298
0.0012170234134605896, -0.01713759399601506
0.00038593036585378925, -0.0053626025136098345
3.25326614610173e-06, 0.00024604327030963453
0.001032247367538945, -0.014356836376367109
6.125867557734603e-05, -0.0006075960776717425
0.001109324069084287, -0.015386094263055802
0.00013807557506706464, -0.0016304063950468763
0.0010079610365191743, -0.013877814434834148
2.9651831042553734e-05, -6.4098661616933394e-06
0.001117878429943204, -0.01534597424015785
0.00013257015751788018, 0.0023697184432862712
0.0012273846984825277, -0.016810943222089585
0.00020877907768117332, 0.0035223096183861127
0.0013333311439885256, -0.018234895896765267
0.002005616023748539, -0.027814850567981636
0.00021764846134722092, -0.002473979462661398
0.0018825404568829519, -0.025913235576342418
0.0025216050722166026, -0.034983845985577
0.0030448261078373784, -0.042379506830030195
0.0033422655691090885, -0.04652618557947991
0.003613978626186386, -0.050251238877302755
0.003470733379176681, -0.0480500785122839
0.0033158608001173607, -0.04562818576176864
0.0029466784049437425, -0.040143566421188416
0.004377784042289837, -0.06017253758584485
0.005610655471036461, -0.07750447765561129
0.002798353330763618, -0.037460596644636454
0.005234248585473671, -0.07155378175878846
0.005926587651189458, -0.08119345436432984
0.006282303503758624, -0.08600344767579458
0.0027650216102937013, -0.035811762841600536
0.004409897671844668, -0.05854557122699749
0.004045228610002134, -0.0530790813273691
0.0003868546292581888, -0.0008710813696125343
0.0009952600777204433, -0.008974618750503203
0.0014630224497411766, -0.015376809695792923
0.0016045511808426309, 0.02824083534637197
0.0016001952234542503, 0.02275569977003291
0.003323724366387523, 0.04724503884506686
0.004783356300201193, 0.06801490632660777
0.0053825617272300124, 0.07651402114143059
0.008216559596184793, 0.11656672480357938
0.008263016031672381, 0.11712815905909335
0.008403320442983154, 0.11876834216031126
0.0088404746518635, 0.12449474125504188
0.00814110035069308, 0.11405354554020121
0.008848696107777165, 0.12345744324392655
0.006709464291925361, 0.09254431924778508
0.0047541166728541015, 0.06407057588851689
0.0026304454774332864, 0.03321563095973692
0.003418224147581534, 0.04371849390096484
0.00018395351487624965, -0.007746886951581853
0.0021118048925469137, -0.035613082199983846
0.0014035621947330733, -0.019979514776496614
0.004196188355139176, -0.059608574779877674
0.002944602186632556, -0.04198805906723873
0.004669884289437669, -0.06629126077814007
0.004555502121728455, -0.06458102943458023
0.0032038412519617586, -0.045187427491905664
0.002245697816561211, -0.03123493747646694
0.0006045715056941653, 0.009548833091303083
0.0020441907521767857, 0.030403543493188103
0.010000864179236395, 0.14191309597857404
0.013622283755834136, 0.193815902437844
0.015997552246454095, 0.22762964615205786
0.017136217281497532, 0.24348369942524362
0.019261909412657447, 0.2729587415762666
0.018167683893945966, 0.25659535418706425
0.011372392597135995, 0.15901766998534045
0.00898151916530588, 0.12341738253065411
0.003529781991245232, 0.04468143492274262
0.0022597541154918224, -0.03879971541196261
0.005515994604242818, -0.08614571996802443
0.012503261704419124, -0.17761662585618837
0.01742658067928391, -0.24795557845999544
0.016421331141105427, -0.2337982191414614
0.02154157348038288, -0.3057595787889936
0.023416057517177468, -0.33171517266844464
0.02404326130073185, -0.33961034627570547
0.01866931780849611, -0.2620638264620769
0.01929919134258358, -0.2691109344824304
0.0169843795660306, -0.23468136314317783
0.01705301314502602, -0.2340019646109274
0.014576734472133146, -0.19743782980446456
