linear_speed, angular_speed
0.00033406729598134546, -0.004783977832530886
0.0002241971303651734, -0.003196354131728002
5.461182385305325e-06, -6.01263019684448e-05
6.715054422888428e-05, 0.0010085810240516614
0.0002149123468612915, 0.0031285054571674807
0.00016986999897350392, 0.0024234851925525333
0.0013542172715402638, 0.01921848455698326
0.0014470638009593648, 0.02060015096116114
0.002295932995657961, 0.03262767749530758
0.002594507347167245, 0.036854475556602546
0.0027393782251311583, 0.03883853437154404
0.002915431276850654, 0.04121256826886627
0.0050808240136039975, 0.07177017244605548
0.00351506900846695, 0.049511389138832594
0.0029785014152487947, 0.04159297438290829
0.002107982482887524, 0.028928986773478795
0.0011606502485700793, 0.015171111910848021
0.00026322252521206744, 0.002146960234705536
0.0009908536713638114, -0.015883294023168893
0.002110238359772674, -0.029934774901440506
0.0030048016986525122, -0.04274441188322181
0.003971105968309612, -0.056487708968848416
0.004505886098220262, -0.06403954372315177
0.004861129196331202, -0.06894686748958778
0.004901166685436373, -0.06930341763815535
0.004556003954359393, -0.0641241797466857
0.00576866447430113, -0.0809771069978162
0.00423238622162003, -0.05892097740589556
0.003077320781915762, -0.04209937787545489
0.001725921644890668, -0.022486576426327388
0.0029655186513628134, -0.03964834988748527
0.00015870902067294116, 0.00035406161129629757
0.0012117782341517134, 0.020163778655205532
5.102176600076142e-05, -0.0007210728627441341
0.0025823431637805763, 0.03662073903903311
0.0009586578636937512, 0.013799295727046919
0.003104897651661896, 0.044125000420381824
0.0015001915238006956, 0.021404066903925274
0.002760774046935938, 0.03908864114360551
0.0014642166509320226, 0.020623428168290645
0.001923176013503147, 0.026912870127168937
0.0006905171649687019, 0.009293784106409218
0.0001989833076494166, 0.002108104639621043
5.739181026890412e-06, -0.0007955511374512737
0.0005951401166752238, -0.009417374200903094
0.0009843060902690241, -0.013985689970565839
0.0015156746701065513, -0.02155972213985856
0.0015886119605287945, -0.022609417576437058
0.0017397134973390215, -0.024708529235699946
0.0017688609605119366, -0.025050065856525337
0.0017984284151231326, -0.025370472516342103
0.0013867562604006254, -0.019418486535775784
0.0011770808280505297, -0.016296171593781054
0.001219856415425995, -0.016764132742348312
0.00021967082650096417, -0.002469063425050549
0.00033857885866823577, -0.003995083107017093
0.00030296983775761756, -0.003409479182876175
0.0008107925560565922, 0.012439660455029259
0.0004399787951009622, 0.00627948449226051
0.0005465978999561587, 0.007785035081623509
0.0007341745259276665, 0.010432136780102966
0.0008709651515323926, 0.01235663469798984
0.0007570807950436604, 0.010714830401106738
0.000708589034723283, 0.009974518312170614
0.0005960933143898563, 0.008321572436167674
0.0007248713396028076, 0.010085972932089796
0.0003601252780577673, 0.004867794042097032
