delta_x, delta_y, delta_theta, base_linear_speed, base_angular_speed
-0.002603152878745796, -0.005901969207443791, 0.024471730792789664, 0.4, 0.02987339675514314
0.007963701358079334, 0.002824212987471597, 0.017816418960064067, 0.4, 0.015307056655418677
0.006105214428669292, -0.00030202385472577475, 0.012184031597427147, 0.4, 0.039980338365707795
-0.0020154266333460846, -0.009426825971101449, 0.011730641999863957, 0.4, 0.09732510176136781
0.001710332311049001, -0.0063340880224060925, 0.007643754785021977, 0.4, 0.14012644431675436
0.005104101925021087, -0.003028241278331567, 0.002677320707474981, 0.4, 0.17904288609191835
0.00818593388210509, 0.0005395162722290348, 0.0025904692917177387, 0.4, 0.21404835045610773
-0.00037491174640447156, -0.008679830085269291, 0.0018741918142541668, 0.4, 0.25906668153441825
0.002141947648912179, -0.004883337812820576, 0.0071046906389810776, 0.4, 0.28394811834598166
0.004296294223647745, -0.000780751280056835, 0.013108081461382048, 0.4, 0.30462203764499596
0.0059824031731259275, 0.0035477780912205326, 0.018499267611649092, 0.4, 0.32103652534955357
-0.002460727546562236, -0.00636836781442307, 0.0131610076006652, 0.4, 0.33770130719765057
-0.0011271733516746707, -0.00205649441394673, 0.016801809487824823, 0.4, 0.3436490665958762
-0.00021203942536729414, 0.0022137250922431573, 0.01882571013691619, 0.4, 0.345689743213341
0.0003845598712977072, 0.006350171815700412, 0.01960935669179914, 0.4, 0.3441049168665564
0.0006180878981232318, 0.010050588634578084, 0.019510266631804763, 0.4, 0.3392457206000471
-0.00701310119690346, -0.003395610483937217, 0.008419667905058211, 0.4, 0.32671106427988583
-0.006775032235486034, -0.0009840688005198217, 0.005864415839637053, 0.4, 0.3155002697014541
-0.006655724811921893, 0.0007716964993966791, 0.002393964806455082, 0.4, 0.3025281178422872
-0.006519832465869069, 0.002054199004861257, 0.001293910564940142, 0.4, 0.2882256806240843
-0.006327058230120475, 0.002769372979941842, 0.005879250890913341, 0.4, 0.27299286849570803
-0.006057808191740843, 0.0028733594888139535, 0.009719337539109413, 0.4, 0.2571879919216027
-0.005655302109773164, 0.0025223098740467798, 0.01348689257675905, 0.4, 0.2411216120874258
-0.005135880688496464, 0.001565457622879407, 0.017277212954828272, 0.4, 0.22505425441644608
-0.00449618796570439, 0.0001602096652710827, 0.01950636714995471, 0.4, 0.20919725765099637
-0.003775707551920693, -0.001704375843277539, 0.021685656517897344, 0.4, 0.19371593641972176
-0.002995464273359616, -0.004033474397866943, 0.02207294042549918, 0.4, 0.17873424709070676
-0.0022403911349240246, -0.006798809363632419, 0.02132618013305421, 0.4, 0.16434026112604577
-0.001563827218711289, -0.010176241648830242, 0.0205162245290997, 0.4, 0.1505918925685746
0.0016281078919804237, 0.007444470962660432, 0.013011240247394496, 0.4, 0.14397104811122732
0.0017236993867442152, 0.0032348462798355015, 0.011100708984449367, 0.4, 0.13124736351622385
0.0017262418744108388, -0.0014459802427260193, 0.008678509831127765, 0.4, 0.11921772883449115
0.0015697156397140866, -0.006650238629023253, 0.005370283932001395, 0.4, 0.1078754491544289
0.002976029013796122, 0.010260922402408834, 0.00044154332408129145, 0.4, 0.102457425567798
0.0023379140842667567, 0.004469617006523929, 0.003104556777807417, 0.4, 0.09211480143030983
0.001588091095565236, -0.001704315614668328, 0.004893635722854035, 0.4, 0.08241005895205532
0.0008188069092751604, -0.00812077733651062, 0.006000818394168149, 0.4, 0.07331741251777957
0.0010039814966535943, 0.008448242919158577, 0.00959252382007901, 0.4, 0.0689924245225887
5.987834924026103e-05, 0.0016189751441957334, 0.009059916890647689, 0.4, 0.060769197953509234
-0.0007903337826751233, -0.005442346274028065, 0.008295802553416368, 0.4, 0.05309521503518115
-0.000952763325298811, 0.010739393566077116, 0.0088426039039668, 0.4, 0.04945745123413423
-0.001672621446079603, 0.0031224849136286537, 0.006612474723747727, 0.4, 0.04256884110419611
-0.0022276410319315154, -0.004752216717212487, 0.004716160691015022, 0.4, 0.03618378943175142
-0.0022868935934412526, 0.011034897655916254, 0.003187539808891674, 0.4, 0.03317656377681717
-0.0025398491626886788, 0.0028529796027267906, 0.000368274557635694, 0.4, 0.027776572086766833
-0.0026155709910367086, -0.005526966068608363, 0.0017387857442687697, 0.4, 0.023196170489099027
-0.002351884731486731, 0.010085051775007514, 0.003841672503259365, 0.4, 0.020908674927020577
-0.0021194502614192423, 0.0016065091616250804, 0.005728716811944954, 0.4, 0.01645085712514793
-0.0017744164950741492, -0.007000318004442452, 0.007391964293236942, 0.4, 0.014648365291405417
-0.001258153105011317, 0.008686694605074319, 0.00810142100788933, 0.4, 0.014411668071607802
-0.0007779342787270771, 0.00014442681217152753, 0.008034444612233538, 0.4, 0.014005940528422153
-0.0002877655351829489, -0.008464608062504375, 0.008182532585826822, 0.4, 0.013686532707959295
0.00019668529095140386, 0.007230618563572655, 0.007103173329908319, 0.4, 0.013557948890413684
0.0005702516559686899, -0.0014734085387040352, 0.005512739411871581, 0.4, 0.013361161346891186
0.0008729918174057438, -0.010166085768597899, 0.004076684976791979, 0.4, 0.013243369773123159
0.0010579035125357628, 0.005412976990604612, 0.001882355854431349, 0.4, 0.013213857008034069
0.001125432374510904, 0.006619649821350659, 0.005406707224435144, 0.4, 0.19666740523152934
0.0019798632153085194, 0.00340865178248162, 0.03356893559472261, 0.4, 0.6976374138813054
0.005063735750692633, -0.0002615504784260203, 0.07330067846366727, 0.3067780079688923, 0.8
0.007326662120775929, 0.007282076543357885, 0.07853933030453347, 0.2738035130502487, 0.8
0.010594405745723456, 0.0072039412906175215, 0.0857500589861855, 0.26568979210594607, 0.8
0.015342251693265307, 0.00290581181574856, 0.08023826881176682, 0.27594439545495897, 0.8
0.02122011543040392, -0.003454549113646177, 0.0628397311377555, 0.3029137429183029, 0.8
0.01785599671302318, 0.004366441802488019, 0.011830894479789534, 0.3228188121377264, 0.8
0.021234387783865216, -0.001694269525549963, 0.008634946549511505, 0.36046510111336705, 0.7656315538934285
0.012116443253967546, 0.007157553502413094, 0.05526904212709505, 0.3784948841557698, 0.7362139281096889
0.011220377133032589, 0.00199966375567584, 0.08218640564429487, 0.4, 0.64197878859519
-0.003222910558895009, 0.009791674607283696, 0.12903782795206573, 0.4, 0.5794458708424697
-0.007718711433054359, 0.0020789602139230645, 0.1368105021217233, 0.4, 0.46757544720092964
-0.010662828007006908, -0.007125920715423284, 0.13581244118130165, 0.4, 0.37341649707742425
-0.010413696261571737, -0.017820554507415487, 0.12086876470627538, 0.4, 0.2953113105391498
-0.007251206450806347, -0.028819117518931403, 0.09586888794231968, 0.4, 0.23073568252593213
-0.0009744527323758412, -0.03955420571723023, 0.06318485545694097, 0.4, 0.17705534160471592
-0.012086981377214645, -0.03503791730603556, 0.030948103608575726, 0.4, 0.15353742291104236
-0.0016654683716916807, -0.043405125457467886, 0.006932658105654354, 0.4, 0.11180592943466347
-0.010138797586017656, -0.03621882322946757, 0.038781930016848695, 0.4, 0.09312412418026593
0.0033058790817586114, -0.041648371580162546, 0.06881702995504367, 0.4, 0.05911723122314492
-0.0037014238924206744, -0.03135494525200233, 0.0899771998379996, 0.4, 0.04344549353375924
-0.010182315972065759, -0.02006971515831868, 0.10706190998029481, 0.4, 0.028459109169904517
-0.01671503052651424, -0.007594245819111833, 0.11640191933935803, 0.4, 0.015014562911126156
-0.0017149876483224524, -0.008805545178154794, 0.11903023648640482, 0.4, -0.012696898019206287
-0.00830503286931128, 0.004297407973016476, 0.11562012397605742, 0.4, -0.027067715635992723
0.006383870757801002, 0.0026579807206426054, 0.10428408276802882, 0.4, -0.05349787368908828
-0.0004078563973948235, 0.014354163518982332, 0.0893714393200796, 0.4, -0.06661102851717725
0.013199739897285845, 0.010798730483447372, 0.06744842696201536, 0.4, -0.09278293074806847
0.005167000156346191, 0.02065303062263979, 0.04662040365103948, 0.4, -0.10584040579938599
0.01635071883245187, 0.015249520349092549, 0.019979331957208128, 0.4, -0.13170115021864637
0.006292809858798432, 0.023471714158284307, 0.00067545536425375, 0.4, -0.1443291532804038
0.01410909065622823, 0.016878455340097354, 0.025590416506667078, 0.4, -0.16823813940684004
0.0017684888489490902, 0.02412295179591606, 0.04126059556484702, 0.4, -0.1790769975544542
0.00608693718405684, 0.017036698010151063, 0.06016850721166924, 0.4, -0.19699527299835645
0.008532902317513358, 0.009919545329934998, 0.07576573116900145, 0.4, -0.20715865237036343
0.008812406560035235, 0.003372672169949631, 0.08407423022726293, 0.4, -0.20549802576167037
0.007402100928065369, -0.0022848303248110824, 0.08484307587090198, 0.4, -0.18739733911453507
0.005425928276953318, -0.007306485570272692, 0.07909223152489159, 0.4, -0.14847378010911952
-0.01091239191012816, 0.0025878543488762062, 0.06394935611240017, 0.4, -0.12019607519645258
-0.012159878481042163, -0.0010168342823400067, 0.04962262786605914, 0.4, -0.04366397709024031
-0.0017038770900961175, -0.014986182441753648, 0.031075764534064562, 0.4, 0.04992637518682384
-0.004743063346357879, -0.013977187631144972, 0.014227815607837853, 0.4, 0.08152356175889039
-0.00704410598168792, -0.012420169229093503, 0.001236770360941472, 0.4, 0.11900606132894527
-0.008727447546119205, -0.010223063244715114, 0.01648128900026306, 0.4, 0.15421161891898286
-0.009974362984062957, -0.007334332358526652, 0.029525578878998114, 0.4, 0.18702991226460042
-0.010743626611615653, -0.004015672076326915, 0.0407845490364752, 0.4, 0.21730639810781938
-0.011393851080269801, -6.277070831028908e-05, 0.0487768584307361, 0.4, 0.24484894889958186
0.002073632373501333, -0.0069608495319908315, 0.06091589156510435, 0.4, 0.2805588680408433
0.0018493243990711505, -0.0022938867318025302, 0.06176463889750922, 0.4, 0.3003051302596364
0.0015467381325851015, 0.0021529741258783375, 0.05715951119119136, 0.4, 0.3165695072273363
0.0012963635421572306, 0.005994380702267321, 0.04975175332673086, 0.4, 0.32920127340083377
0.0011204027202444955, 0.008976162956239264, 0.03918916484995675, 0.4, 0.33811576226361156
0.0008198808127493074, 0.011149655738124764, 0.026783925371489024, 0.4, 0.3433095683558606
0.0005591627112222497, 0.012379229341309639, 0.013483889914951294, 0.4, 0.3448690913417659
0.00019654361922327723, 0.012660871857647749, 0.0007838950226966737, 0.4, 0.3429712884584675
-0.00020837322009858994, 0.012032477835917987, 0.013709583543787589, 0.4, 0.3378765692002756
-0.0004997521826850537, 0.010520476551167057, 0.026370929681021556, 0.4, 0.329914778802333
-0.0008106659768489788, 0.00825799887215073, 0.036507175330595214, 0.4, 0.31946624640851085
-0.0009962346414247314, 0.005415677937204322, 0.04293251688636673, 0.4, 0.30694025072053543
-0.0008806802618066545, 0.002124791523632652, 0.047792400776758455, 0.4, 0.29275336382478145
-0.0004026992259629214, -0.0014302568123074622, 0.04784157106379302, 0.4, 0.27730980361736296
0.0009216670508611635, -0.00501645088771685, 0.044109918279709455, 0.4, 0.260985279157702
0.0034092949489348268, -0.008466031293647092, 0.03763121084212124, 0.4, 0.2441151245241182
0.0069924686300220085, -0.011499448914646493, 0.027677145015934837, 0.4, 0.22698685929589688
-0.010030269552801618, -0.010157470101452404, 0.023354531287966218, 0.4, 0.21840179861888565
-0.004887893747651972, -0.01230573029752513, 0.01064917563874112, 0.4, 0.20131330137707365
0.001073418303917606, -0.013631415995897456, 0.002606216322512407, 0.4, 0.18446183084669876
0.007829276403183538, -0.014123345108830954, 0.014922407810170473, 0.4, 0.16796026338375833
-0.007670299466660202, -0.011505698991782332, 0.021328420828943807, 0.4, 0.1598641413455228
-4.199085630962607e-05, -0.010764011356048542, 0.031705174582249224, 0.4, 0.1440068656293345
0.008158964324338935, -0.00937121791448181, 0.039457086768350934, 0.4, 0.12860528116463893
-0.007161962040484804, -0.005999974830666943, 0.04032688254537181, 0.4, 0.1210715576266297
0.0013832043765020785, -0.0039927259095966505, 0.043232406735227644, 0.4, 0.10631555171750091
0.010583075630682393, -0.0017941280098696666, 0.0438351999347654, 0.4, 0.0919266497545492
-0.004269299230110102, 0.001166673993249212, 0.037701859703759326, 0.4, 0.08484653321257381
0.005829326564323001, 0.002995548272624049, 0.032972479658842015, 0.4, 0.07085673080417351
-0.008320336918354876, 0.004977712230499698, 0.024429289933236502, 0.4, 0.06391990074532815
0.0025512847220494628, 0.006040231667510554, 0.01726785423062226, 0.4, 0.05008482780401878
-0.011306423130714949, 0.006887701430910553, 0.00774728912725291, 0.4, 0.04315153450433852
5.503606527157423e-05, 0.007010324199389295, 0.0001644384242992747, 0.4, 0.029154923224338176
0.011437578735021825, 0.006722110423498684, 3.9922829438620386, 0.37404881137159307, 0.014907264259198355
-0.0018630069127287818, 0.005972215761403277, 3.982000193382846, 0.3460860743159519, 0.010846491115207533
-0.011770275848523748, 0.004796030306522425, 3.975566388737685, 0.3155907496149309, 0.009890754109380982
-0.007219417814215036, -2.8198690194981764e-05, 0.0011392670094802278, 0.1698656549288464, 0.02207653894798831
0.00482286217058462, 2.5401418950478648e-05, 0.0031064866943705865, 0.20804245493833087, 0.05271771244834758
0.003907843735132754, -3.3554794783070016e-05, 0.004809319617862127, 0.24022821365568023, 0.0888344935354716
0.0058944989342000625, -3.054859574479034e-05, 0.00300439759308873, 0.26858721707414235, 0.12870548667936957
-0.005078573703027334, -0.0004934670372605532, 0.009940507692269746, 0.31782048254288126, 0.21515014449484318
0.004773580015396073, -0.0002567364431706465, 0.01202790042479563, 0.3397889667158372, 0.2599877786498328
-0.001033351566121693, -0.0013813239816538097, 0.025842658387536483, 0.3799897183649207, 0.34936736727947226
-0.003420331900377077, -0.0027976835147051618, 0.03051801942251882, 0.4, 0.4172036162934926
-0.0026504131919533325, -0.00416776492120363, 0.03475444638226644, 0.4, 0.4538826200683128
-0.0011215514507926239, -0.005653758501265068, 0.032796943931932755, 0.4, 0.47761259419852686
0.0005738120770150124, -0.006554746636460294, 0.02231062786047417, 0.4, 0.48868930668900107
0.0016754670510786829, -0.0068690074170646084, 0.011577274177416491, 0.4, 0.4879789751706344
0.0021038990571307647, -0.0066740333064828905, 0.00020517561212973987, 0.4, 0.47688471189654574
0.0017453673868020325, -0.006011180838011013, 0.010616076275911589, 0.4, 0.4572091956543824
0.0007060635579864138, -0.005008104258896001, 0.019402372697644416, 0.4, 0.43095632660252015
-0.0010332924343663397, -0.003924513588096146, 0.026682652547338665, 0.4, 0.4001245236639843
-0.0034961641885000727, -0.0028827302990362125, 0.03091895233584901, 0.4, 0.3665354497812473
-0.0065815274551316305, -0.001999862585278317, 0.03194931408508715, 0.4, 0.331722010701675
-0.01051405660114213, -0.0018156980990826077, 0.030569332720145212, 0.4, 0.29687873238387913
0.0027004427190749913, 0.009827460630219248, 0.03494576378976274, 0.4, 0.27972625261930534
-0.002598401693810759, 0.008786337422356488, 0.027195231375328616, 0.4, 0.2463499357956766
-0.008435183808019664, 0.006498795538118635, 0.018348138254900594, 0.4, 0.21453771896879642
-0.014472701481447858, 0.003093229802691555, 0.008069469638877993, 0.4, 0.18449129537598824
-0.0026204319810995136, 0.013349312509302491, 0.0027273472675484, 0.4, 0.17014600848703001
-0.0088194125653841, 0.008205789191531143, 0.008258032554616938, 0.4, 0.1427722605841938
-0.014858157864266586, 0.002128534900260548, 0.018344920694611504, 0.4, 0.1170347950696931
-0.0028345121043443777, 0.011148183840368864, 0.023689704205665883, 0.4, 0.10471927662691648
-0.008586162424188193, 0.0038836707880646193, 0.03073211278810735, 0.4, 0.08104848144400335
0.0038326347132127125, 0.012608694543574439, 0.03340438148440561, 0.4, 0.06962889396246877
-0.0016685998184615691, 0.004688328999392255, 0.036236274883106934, 0.4, 0.0474511094806828
-0.006992946304336667, -0.0033319743771274, 0.03629845717731522, 0.4, 0.025936673843901678
0.0055267701632163435, 0.005407089893746386, 0.03383680956343099, 0.4, 0.015379889636667712
-0.00022205241863493264, -0.0026864378318244286, 0.02939296156867362, 0.4, -0.01340347503816946
-0.006206303132195057, -0.01058352070797286, 0.02351009183720574, 0.4, -0.02699392514359855
0.005424590478602331, -0.0015542347797412592, 0.017948928340761332, 0.4, -0.03771252406159579
-0.0010992603376664967, -0.008830465128385812, 0.00936811523622504, 0.4, -0.059577785974803996
0.01020549253799996, 0.0008764757674937229, 0.004041969198552113, 0.4, -0.07079626689301809
0.003427002299288162, -0.005349824893065125, 0.0048822316299000105, 0.4, -0.09398000022133413
-0.0032702240880975175, -0.010667128108549528, 0.01349630518257604, 0.4, -0.11838111967225545
0.008165008259273021, 0.00023642457665751238, 0.015058673422457265, 0.4, -0.1311153745944865
0.0018848170407193, -0.0037861232464281303, 0.02170009375194814, 0.4, -0.1577844621400256
-0.003955381295782878, -0.006799925511931426, 0.02689072541747544, 0.4, -0.1861887562221076
0.008543801191852829, 0.004789487541337345, 0.023114412533297216, 0.4, -0.20107253902616054
0.0036896768597900476, 0.0027171385719610974, 0.02550166321396456, 0.4, -0.23220321004410002
-0.0006382151790020885, 0.0013181776110487986, 0.026823358316723087, 0.4, -0.2650383135344974
-0.00448268490585213, 0.0003961883179181003, 0.02657239344436381, 0.4, -0.2992649227778409
-0.007542312214838365, -2.8854398724909025e-05, 0.024246615879080356, 0.4, -0.33431671205350216
-0.00991393381729333, -0.00012451840301541672, 0.021307152236100028, 0.4, -0.3693218784212341
-0.011365372823842756, 9.29311690822665e-06, 0.01629686255276129, 0.4, -0.40306843051997293
-0.01187578583075899, 0.0002516246228203567, 0.010703961550444202, 0.4, -0.4340040848926835
-0.011528504741665557, 0.0004801880330763675, 0.00454401220396685, 0.4, -0.46028835025444076
-0.010220308044037063, 0.000595932592307169, 0.0019252196684772232, 0.4, -0.4799079485260981
-0.008154169660226085, 0.0005095918009199174, 0.007297041261546997, 0.4, -0.49085181854897914
-0.005356332909602024, 0.00015125011516348152, 0.013480942597015518, 0.4, -0.49132076962901483
-0.0019349725040307408, -0.0005414751832066855, 0.018060283940242578, 0.4, -0.47992681044033897
0.0019722422714798515, -0.0015403929498516433, 0.021784732921479876, 0.4, -0.45582874654892025
0.005942351973798665, -0.0028653441688865078, 0.025027296626822754, 0.4, -0.4187614508211534
-0.008309828306517053, -0.005799863652022452, 0.016704146567125426, 0.4, -0.3394117089453388
-0.004666573252878337, -0.00697924414602602, 0.018162897002270934, 0.4, -0.27146533061325945
-0.001311198710780337, -0.008223993996168244, 0.018480381510234865, 0.4, -0.19209351520337328
0.0017368700400683945, -0.009399651069786796, 0.016647334388473132, 0.4, -0.10155406976958728
0.004579478145535276, -0.010393074784237788, 0.01440118121988322, 0.4, 0.03247949875552825
0.006742146427412443, -0.01109075257456904, 0.008797345726892159, 0.4, 0.08396443856622389
0.008889042540092706, -0.01126421944660394, 0.0012233799024292484, 0.4, 0.16165945553897554
-0.007340973717018251, -0.011640080727566726, 0.002566849199429656, 0.4, 0.26563936331488236
-0.0055201632875414575, -0.011210744508725834, 0.005821932966080947, 0.4, 0.3257907684269708
-0.003783280408922618, -0.010121476983236843, 0.015195341328768801, 0.4, 0.3776720768605602
-0.0022149728241576128, -0.00841552613694252, 0.02343162630880956, 0.4, 0.42035457426584183
-0.0008405648566851553, -0.006117619292723253, 0.03120212309773316, 0.4, 0.4529771463091911
0.0003352578868027756, -0.0033410093910917205, 0.03615029368055615, 0.4, 0.4749335930301322
0.0012604605578747652, -0.00026541057136664215, 0.039299627033805205, 0.4, 0.4860376189201306
0.001628292240010154, 0.00289927136543211, 0.04025337531011573, 0.4, 0.48662448015446375
0.0012428306971252745, 0.005815324160968638, 0.03814901270695518, 0.4, 0.47756219679656564
-2.708268544981962e-05, 0.008154047294802513, 0.03413261624026674, 0.4, 0.46016962717031923
-0.002202725559281582, 0.009701512173336146, 0.027373238555527347, 0.4, 0.4360642376125064
-0.005019941838829034, 0.01029369263655533, 0.0185462734264452, 0.4, 0.40697870602222874
